      2.58748  2.64612e+09  4.47095e-22  2.46925e-23  1.19001e-20      3.84503     0.391345      28.8259      251.711      144.214      370.945   -0.0841846    -0.521619    0.0842336    0.0922498    -0.257392     0.220547     0.185212     0.107808     0.288114      48.2562      30.0861      110.310
      2.55557  2.68102e+09  3.36745e-22  2.31375e-23  8.40171e-21      4.62906     0.507109      52.4957      249.539      143.796      362.680    -0.365484    -0.662306    -0.204643    -0.130382    -0.359699   -0.0112770     0.226402     0.186977     0.305371      57.3589      29.2929      124.307
      2.52435  2.71592e+09  3.21515e-22  2.29168e-23  9.49077e-21      5.09523     0.374759      40.2264      250.356      139.874      373.141    -0.276859    -0.633349    -0.130174  -0.00363167    -0.263687     0.123418     0.280568     0.230694     0.348430      62.6816      34.5778      121.864
      2.49377  2.75081e+09  3.71706e-22  2.66425e-23  9.33837e-21      3.85748     0.333190      34.0863      243.206      135.552      365.633    -0.174263    -0.539959   -0.0291985    0.0899076    -0.198204     0.201247     0.261531     0.218083     0.347522      56.9125      33.5149      123.690
      2.46383  2.78570e+09  2.82880e-22  2.46764e-23  9.22551e-21      3.34850     0.298827      38.3607      251.595      143.230      378.205    -0.243185    -0.502268   -0.0248066    0.0295887    -0.195655     0.193152     0.256742     0.200026     0.330314      53.0564      31.2049      113.390
      2.43450  2.82059e+09  3.45837e-22  2.25790e-23  8.65691e-21      3.29282     0.243000      34.4898      252.969      143.385      371.425    -0.117161    -0.465146    0.0128640     0.118173    -0.185814     0.218995     0.241739     0.176917     0.296360      52.0331      33.2810      111.281
      2.40576  2.85547e+09  2.85467e-22  2.14022e-23  8.89781e-21      2.69254     0.224402      29.2980      248.992      144.617      370.333    -0.123584    -0.452623    0.0532342    0.0964691    -0.216508     0.244151     0.215983     0.167812     0.262230      52.2954      31.0846      114.310
      2.37759  2.89035e+09  3.24587e-22  2.26202e-23  7.95337e-21      2.72921     0.244190      27.5747      253.471      147.302      376.670   -0.0514780    -0.382836     0.106549     0.122324    -0.198653     0.278654     0.185693     0.140574     0.233303      49.2849      31.0311      112.053
      2.34997  2.92522e+09  2.58685e-22  2.40193e-23  8.00575e-21      2.97197     0.286867      36.3499      250.294      147.885      377.988    -0.208011    -0.482591  -0.00549157   -0.0235851    -0.259603     0.173972     0.194985     0.160953     0.228066      55.6210      29.3825      121.474
      2.32289  2.96009e+09  2.29211e-22  2.32362e-23  8.10377e-21      2.59230     0.222509      30.9351      250.191      141.519      376.549    -0.161102    -0.452937    0.0140794    0.0148500    -0.229750     0.211346     0.201877     0.155186     0.232569      59.6536      32.6295      130.827
      2.29633  2.99495e+09  1.95208e-22  1.97384e-23  6.76472e-21      2.58487     0.360532      30.3380      257.492      148.912      379.439    -0.284304    -0.566663   -0.0197152    -0.100562    -0.352301     0.179207     0.199421     0.172351     0.232262      61.5042      33.5779      121.500
      2.27027  3.02981e+09  2.08504e-22  2.56272e-23  5.72032e-21      2.86751     0.294613      26.5742      247.275      147.084      374.329    -0.236707    -0.476336   -0.0793607   -0.0612082    -0.235359     0.157427     0.213634     0.181412     0.255757      62.3032      33.9020      117.353
      2.24469  3.06467e+09  2.14197e-22  2.24675e-23  5.24362e-21      2.46060     0.235174      17.0536      253.688      145.804      379.388    -0.145438    -0.465284    0.0121842    0.0311478    -0.236677     0.234414     0.198175     0.171780     0.240746      62.2521      36.1294      116.044
      2.21959  3.09952e+09  2.20423e-22  2.66178e-23  5.10697e-21      2.30919     0.238208      17.3958      251.597      146.352      371.685    -0.101490    -0.436164    0.0529529    0.0500489    -0.221687     0.226460     0.174076     0.149875     0.209397      65.1480      35.5583      127.951
      2.19495  3.13437e+09  1.95433e-22  2.58802e-23  4.86437e-21      2.02600     0.257905      19.3997      255.488      149.267      375.798   -0.0855479    -0.442196    0.0453504    0.0463560    -0.237881     0.200936     0.154938     0.128271     0.199846      65.8394      35.0000      122.237
      2.17076  3.16921e+09  1.80822e-22  2.35082e-23  4.15596e-21      2.10596     0.219000      15.3850      257.184      149.578      373.009    -0.153182    -0.472337    0.0427300   -0.0312438    -0.270648     0.206879     0.154694     0.121922     0.199970      61.3469      35.8942      117.464
      2.14699  3.20405e+09  1.71627e-22  2.37649e-23  4.29047e-21      2.11051     0.221540      17.0791      258.049      155.459      383.278    -0.130744    -0.467122    0.0613392   -0.0269982    -0.254744     0.195179     0.136433     0.102210     0.208773      59.6776      33.2342      121.597
      2.12365  3.23888e+09  1.84843e-22  1.87484e-23  4.48251e-21      2.30633     0.213308      16.0382      260.159      160.432      386.377    -0.150266    -0.470507    0.0869334   -0.0624550    -0.259834     0.204995     0.123508    0.0918176     0.209993      55.3045      31.6058      121.005
      2.10071  3.27371e+09  1.82877e-22  1.97979e-23  4.40950e-21      2.24906     0.212379      16.8533      259.682      150.361      385.737    -0.160626    -0.480032    0.0969866   -0.0631828    -0.273031     0.212238     0.119287    0.0850809     0.226660      54.5243      31.1349      118.419
      2.07817  3.30854e+09  1.85707e-22  1.87879e-23  4.14489e-21      2.15044     0.193174      18.1033      261.658      157.331      383.503    -0.132083    -0.474552     0.107752   -0.0323705    -0.243639     0.213038     0.122621    0.0872486     0.232924      57.5015      31.9320      127.270
      2.05601  3.34336e+09  1.81087e-22  2.03594e-23  4.05312e-21      2.09856     0.204833      16.5129      266.141      161.556      382.848    -0.134723    -0.440527    0.0979012   -0.0169969    -0.207790     0.204803     0.133249    0.0958447     0.239197      59.5564      30.9182      130.464
      2.03423  3.37817e+09  1.60244e-22  1.74233e-23  3.33688e-21      2.07767     0.204141      16.3657      260.870      160.143      388.534    -0.194667    -0.463548    0.0724464   -0.0549312    -0.254871     0.195899     0.133557     0.102841     0.230715      57.5632      31.5335      121.632
      2.01281  3.41298e+09  1.68582e-22  1.72883e-23  3.20657e-21      1.92676     0.198878      14.2352      268.211      162.906      386.836    -0.131985    -0.398037    0.0787271  -0.00858821    -0.190988     0.206132     0.138171    0.0997721     0.218759      61.3466      31.9379      129.691
      1.99174  3.44779e+09  1.73034e-22  1.73843e-23  3.23142e-21      1.64963     0.158525      11.7911      258.063      158.558      384.324   -0.0503088    -0.356404     0.115856    0.0446285    -0.155032     0.238866     0.127900    0.0908748     0.209589      54.8832      31.5342      114.853
      1.97102  3.48259e+09  1.66752e-22  1.89965e-23  3.47836e-21      1.56626     0.140598      12.0344      258.063      165.772      383.004   0.00798791    -0.305845     0.146914    0.0797418    -0.109874     0.255746     0.112456    0.0755095     0.191965      54.6409      32.7198      114.715
      1.95063  3.51738e+09  1.39502e-22  1.74100e-23  3.48182e-21      1.60827     0.205015      10.8292      271.032      162.987      393.121    -0.130197    -0.388986     0.127669   -0.0238263    -0.215828     0.223542     0.104659    0.0717325     0.196720      61.3614      34.4167      116.664
      1.93058  3.55217e+09  1.30750e-22  1.77866e-23  2.65079e-21      1.36679     0.180248      10.1754      261.049      160.167      379.940    -0.111618    -0.330159    0.0843096  -0.00781353    -0.157218     0.201442     0.121463    0.0932105     0.180469      58.7405      34.8537      112.800
      1.91084  3.58696e+09  1.47101e-22  2.00442e-23  2.45173e-21      1.36028     0.165659      8.81115      261.038      157.705      378.551   -0.0641807    -0.295218    0.0920472    0.0262193    -0.123141     0.213196     0.117203    0.0864890     0.174509      61.2325      35.5645      122.440
      1.89140  3.62174e+09  1.48133e-22  1.90783e-23  2.43668e-21      1.56692     0.152320      9.34737      261.493      167.925      380.171   -0.0436329    -0.279484     0.112717    0.0270574    -0.122616     0.229157     0.112061    0.0738997     0.169543      59.3811      34.0121      121.819
      1.87227  3.65652e+09  1.35686e-22  2.02704e-23  2.07695e-21      1.49464     0.194491      8.61652      257.642      164.042      381.181    -0.159649    -0.370692    0.0463814   -0.0531227    -0.211793     0.163254     0.120005    0.0916205     0.164019      65.4516      36.7159      123.451
      1.85344  3.69129e+09  1.20534e-22  1.76840e-23  1.85857e-21      1.28896     0.178403      9.78564      260.341      163.869      388.259    -0.152075    -0.353357    0.0100487   -0.0437553    -0.196831     0.151204     0.131310     0.107703     0.166411      63.3547      35.6807      119.675
      1.83489  3.72605e+09  1.31853e-22  1.94057e-23  1.61555e-21      1.14263     0.169519      8.01218      256.324      159.107      378.112    -0.114693    -0.313268    0.0428936  -0.00538819    -0.171381     0.200248     0.132433    0.0975384     0.174884      67.6395      40.5557      124.413
